	X0100.015.007	X0285.015.009	X1000.015.002	X1005.015.008	X1009.015.013	X1011.015.015	X1013.015.017	X1015.015.019	X1016.015.020	X1017.015.021	X1018.015.022	X1019.015.023	X1051.016.036	X1058.016.043	X1084.016.071	X1089.016.076	X1092.016.079	X1106.016.093	X1150.016.137	X1155.016.142	X1158.016.145	X1161.016.148	X1163.016.150	X1184.016.171	X1190.016.177	X1195.016.182	X1204.016.191	X1435.019.073	X1480.019.118	X1484.019.122	X1486.019.124	X1500.019.138	X1503.019.141	X1504.019.142	X1526.019.164	X1535.019.173	X1537.019.175	X1541.019.179	X1542.019.180	X1543.019.181	X1544.019.182	X1545.019.183	X1547.019.185	X1551.019.189	X1553.019.191	X1554.019.192	X1555.019.193	X1556.019.194	X1557.019.195	X1558.019.196	X1559.019.197	X1563.019.201	X1564.019.202	X1565.019.203	X1566.019.204	X1567.019.205	X1568.019.206	X1569.019.207	X1571.019.209	X1573.019.211	X1575.019.213	X1576.019.214	X1581.019.219	X1290.018.076	X1254.018.040	X1286.018.072	X1260.018.046	X1258.018.044	X1242.018.028	X1238.018.024	X1230.018.016	X1264.018.050	X1252.018.038	X1244.018.030	X1232.018.018	X1228.018.014	X1248.018.034	X1348.018.134	X1340.018.126	X1338.018.124	X1328.018.114	X1334.018.120	X1324.018.110	X1310.018.096	X1318.018.104	X1320.018.106	X1326.018.112	X1322.018.108	X1316.018.102	X1314.018.100	X1302.018.088	X1304.018.090	X1308.018.094	X1300.018.086	X1306.018.092	X1294.018.080	X1298.018.084	X1292.018.078	X1288.018.074	X1282.018.068	X1276.018.062	X1272.018.058	X1278.018.064	X1280.018.066
"SUV39H1", "H2AZ1", "KPNA2", "ZW10", "RAD21", "DDX39A", "POLA2", "PAN2", "DEK", "HNRNPD", "CKS2", "NASP", "PCNA", "HMMR", "TCF19", "MRE11", "ING3", "LMNB1", "MMS22L", "GSPT1", "UNG", "GINS4", "DONSON", "HMGB2", "TK1", "TP53", "CDCA8", "UBR7", "HMGA1", "TRA2B", "SMC6", "EXOSC8", "EIF2S1", "SRSF1", "MCM5", "CTCF", "SLBP", "RFC3")	c("MKI67", "AURKB", "MYBL2", "DIAPH3", "CDKN3", "KIF18B", "CDCA3", "RRM2", "CDC20", "SPC24", "BIRC5", "KIF2C", "HMMR", "TOP2A", "BUB1B", "DLGAP5", "DEPDC1", "SPC25", "ESPL1", "KIF4A", "TK1", "PTTG1", "CDC25A", "SHMT1", "CENPE", "CCNB2", "PLK1", "CDCA8", "ASF1B", "RACGAP1", "CDKN2C", "SPAG5", "RNASEH2A", "STMN1", "MCM2", "RAD51AP1", "NCAPD2", "MAD2L1", "POLE4", "CDK4", "POLD1", "TP53", "UNG", "UBE2T", "RAD51C", "SUV39H1", "BRCA1", "NME1", "H2AX", "DCTPP1", "LIG1", "TUBG1", "KIF22", "MCM5", "DCLRE1B", 
"CKS2", "EZH2", "CHEK2", "CKS1B", "PAICS", "MCM7", "PRIM2", "KPNA2", "GINS4", "MCM6", "DSCC1", "MCM3", "POLA2", "NAA38", "TIMELESS", "TUBB", "MELK", "ORC6", "TBRG4", "POLD2", "RFC3", "CIT", "PRPS1", "GINS3", "PSMC3IP", "RAD50", "SNRPB", "GINS1", "MTHFD2", "DUT", "PLK4", "NOLC1", "PSIP1", "TRIP13", "RANBP1")	c("MYBL2", "SPC25", "MKI67", "CHEK2", "HMMR", "CENPM", "LMNB1", "TUBB", "TK1", "AURKB", "ZW10", "CENPE", "DCTPP1", "CDC25B", "RAD51C", "JPT1", "TP53", "DIAPH3", "CDKN2A", "UNG", "RPA2", "CDK4", "DSCC1", "RRM2", "MCM6", "SRSF1", "MSH2", "KIF18B", "MCM2", "POLD1", "NCAPD2", "RNASEH2A", "MTHFD2", "DUT", "TBRG4", "PCNA", "SHMT1", "MCM3", "ASF1B", "MLH1", "CDCA3", "CDKN1A", "HMGA1", "TRA2B", "NOLC1", "TRIP13", "TIPIN", "RAN", "RAD50", "HMGB2", "BIRC5", "NAA38", "NME1", "CTPS1", "GINS3", "XPO1", "PLK1", 
"RFC2", "CSE1L", "MCM4")	c("SPC25", "MYBL2", "RRM2", "CDC25A", "KIF4A", "AURKB", "BIRC5", "HMMR", "SPC24", "DEPDC1", "DIAPH3", "MELK", "DLGAP5", "CDK1", "PTTG1", "BUB1B", "CCNE1", "CCNB2", "KIF18B", "MKI67", "DSCC1", "KIF2C", "CDKN3", "CENPE", "TRIP13", "GINS1", "SPAG5", "CDC20", "LMNB1", "CDCA3", "BRCA1", "CHEK1", "TOP2A", "AURKA", "UBE2T", "CDCA8", "GINS4", "MCM6", "STMN1", "ORC6", "CKS2", "PLK4", "MAD2L1", "HMGB2", "ASF1B", "HELLS", "KPNA2", "MMS22L", "TUBB", "TK1", "RACGAP1", "GINS3", "CCP110", "RFC3", "CENPM", "PAICS", 
"PLK1", "RAD51AP1", "BRCA2", "CSE1L", "LYAR", "CTPS1", "TIPIN", "CDC25B", "RANBP1", "NOP56", "SMC4", "TFRC", "NME1", "CKS1B", "TCF19", "ATAD2", "ANP32E", "UBE2S", "NUP107", "MCM7", "TACC3", "MCM4", "TMPO", "SRSF2", "MTHFD2", "BARD1", "PSMC3IP", "H2AZ1", "MCM2", "RAN", "SMC1A", "PA2G4", "PCNA", "NUP205", "DUT", "DCLRE1B", "NAP1L1", "DEK", "EZH2", "CBX5", "USP1", "LBR", "NCAPD2", "MCM3", "MRE11", "PDS5B", "RNASEH2A", "SRSF1", "DDX39A", "CHEK2", "EIF2S1", "MSH2", "NASP", "PRKDC", "IPO7", "XPO1", "CDK4", 
"CNOT9", "SYNCRIP", "SLBP", "BRMS1L", "HMGB3", "MCM5", "DONSON", "PSIP1", "RPA3", "PRPS1", "ESPL1", "MYC")	c("ESPL1", "KIF18B", "AURKB", "KIF2C", "MYBL2", "MKI67", "DSCC1", "HMMR", "SPC25", "PTTG1", "CCNB2", "BIRC5", "RRM2", "CENPE", "CDCA3", "CDC20", "CDKN3", "KIF4A", "SPC24", "STMN1", "ASF1B", "DLGAP5", "CENPM", "TK1", "BUB1B", "TOP2A", "MELK", "TACC3", "RACGAP1", "AURKA", "CDC25A", "CDK1", "CKS2", "SPAG5", "DEPDC1", "LMNB1", "DIAPH3", "H2AX", "CCNE1", "MYC", "PLK1", "CDCA8", "CDC25B", "JPT1", "TP53", "BRCA1", "CDKN2C", "HMGA1", "KPNA2", "CTPS1", "UBE2S", "POLD1", "MTHFD2", "UBE2T", "CIT", "EZH2", "MXD3", 
"GINS1", "SMC4", "POLA2", "NCAPD2", "HMGB2", "MCM5", "RAD51AP1", "ZW10", "NME1", "MCM7", "CDK4", "ATAD2", "TUBB", "RNASEH2A", "TBRG4", "PA2G4", "BRMS1L", "DONSON", "AK2", "POLE", "RAN", "E2F8", "MCM6", "UNG", "SRSF1", "PHF5A", "KIF22", "CKS1B", "ORC6", "DUT", "TIMELESS", "HMGB3", "CSE1L", "CHEK1", "BRCA2", "MCM4", "CDKN1A", "TUBG1", "PCNA", "SNRPB", "TRA2B", "RFC3", "SHMT1", "DCLRE1B", "H2AZ1", "RAD51C", "SMC1A", "HELLS", "PPM1D", "MLH1", "GINS3", "DCTPP1", "PAICS", "LBR", "GSPT1", "STAG1", "PRIM2", 
"MCM3", "POLE4", "SMC6", "RANBP1", "DDX39A", "MCM2", "HNRNPD")	c("MYBL2", "SPC25", "KIF18B", "AURKB", "RRM2", "BIRC5", "MKI67", "ESPL1", "TK1", "DIAPH3", "CDC25A", "KIF2C", "PTTG1", "CHEK2", "TACC3", "HMGA1", "CDKN3", "BUB1B", "MYC", "CCNE1", "ASF1B", "CENPM", "GINS3", "STMN1", "TOP2A", "CDCA8", "POLD1", "MXD3", "MCM5", "CDKN2C", "JPT1", "HMGB3", "MCM7", "CENPE", "GINS1", "BARD1", "TUBB", "SUV39H1", "MCM4", "KIF4A", "RACGAP1", "SPC24", "GSPT1", "LMNB1", "CDCA3", "H2AX", "STAG1", "PCNA", "CDC25B", "DEK", "DSCC1", "CDK4", "CCNB2", "TBRG4", "MELK", "CIT", "DUT", 
"CKS1B", "CKS2", "TP53", "NCAPD2", "KIF22", "PPM1D", "POLE", "MCM6", "SLBP", "CDKN1A", "RANBP1", "PLK1", "PA2G4", "UBE2S", "SNRPB", "AK2", "RAD21", "TIMELESS", "TCF19", "SYNCRIP", "POP7", "RFC2", "MCM3", "PAICS", "CSE1L", "KPNA2", "CTCF")	c("SPC25", "MYBL2", "AURKB", "DIAPH3", "MKI67", "MYC", "SPC24", "CDKN2A", "CENPE", "GINS3", "KIF2C", "TIPIN", "ATAD2", "PTTG1", "BIRC5", "UNG", "TFRC", "TK1", "RFC2", "MCM4", "MCM2", "PCNA", "MCM5", "CIT", "STMN1", "MCM3", "WEE1", "SMC3", "POLE4", "NME1", "PAICS", "CDK4", "RPA3", "NAA38", "NUP205", "PRDX4", "ESPL1", "KIF18B", "E2F8", "MLH1", "SMC1A", "TIMELESS", "RPA2", "NCAPD2", "MSH2", "JPT1", "PMS2", "TP53", "RPA1", "UBR7", "DCLRE1B", "SNRPB", "DUT", "DCTPP1", "POLD3", "PHF5A", "TCF19", "CTPS1", 
"HMGB2", "PA2G4", "TRIP13", "POLD2", "POLA2", "STAG1", "RAD1", "DEK", "NASP", "ORC2", "RFC1", "PPP1R8", "NOLC1", "XRCC6", "RFC3", "AK2", "CHEK1", "NUDT21", "SYNCRIP", "PRIM2", "PRKDC")	c("RRM2", "CDKN3", "MYBL2", "BIRC5", "DEPDC1", "CENPE", "MKI67", "BUB1B", "DIAPH3", "CCNE1", "KIF2C", "DLGAP5", "CCNB2", "UBE2T", "ORC6", "SPAG5", "CDCA3", "AURKA", "KIF18B", "CDK1", "MTHFD2", "CKS2", "ASF1B", "GINS1", "AURKB", "ESPL1", "PLK1", "CTPS1", "RAD51AP1", "GINS4", "CDCA8", "PTTG1", "LMNB1", "EZH2", "SPC25", "KPNA2", "KIF4A", "TFRC", "NME1", "MAD2L1", "RACGAP1", "MELK", "HMMR", "SPC24", "TK1", "TOP2A", "DCLRE1B", "JPT1", "CDC20", "SMC4", "TUBB", "BRCA2", "TMPO", "BRCA1", "PLK4", "CDKN2A", 
"TACC3", "MCM4", "XPO1", "LYAR", "PRKDC", "TIMELESS", "H2AZ1", "CDC25B", "TRA2B", "NBN", "ZW10", "CHEK2", "HELLS", "RAD51C", "MCM6", "DDX39A", "SRSF1", "EIF2S1", "RFC2", "SLBP", "HMGA1", "RANBP1", "CDC25A", "CDKN1A", "NOLC1", "IPO7", "PRIM2", "MSH2", "RFC3", "EED", "POLE", "RAN", "DSCC1", "PPM1D", "GSPT1", "PPP1R8", "RAD21", "ING3", "PA2G4", "DONSON", "CTCF", "SRSF2", "CSE1L", "PAICS", "GINS3", "MCM3", "DCTPP1", "RNASEH2A", "SYNCRIP", "PCNA", "CENPM", "UBE2S", "LBR", "POP7", "BRMS1L", "TUBG1", "UBR7", 
"DNMT1", "BARD1")	c("SPC25", "RRM2", "MKI67", "CDKN3", "MYBL2", "AURKB", "DIAPH3", "CENPE", "BUB1B", "BIRC5", "KIF18B", "ESPL1", "LMNB1", "TK1", "SPC24", "CCNB2", "RAD51AP1", "KIF2C", "CDC25A", "TOP2A", "GINS1", "CDCA3", "CDCA8", "MTHFD2", "DLGAP5", "PTTG1", "STMN1", "ATAD2", "DSCC1", "RACGAP1", "SMC4", "TACC3", "CDK1", "ASF1B", "MCM6", "HMGB3", "MELK", "EZH2", "AURKA", "HMGA1", "MXD3", "TCF19", "HMMR", "CHEK2", "DEK", "CIT", "DUT", "MCM5", "KIF4A", "ASF1A", "BRCA2", "ORC2", "RFC3", "TMPO", "MCM7", "BARD1", "BRMS1L", 
"POLA2", "DEPDC1", "RAD1", "HELLS", "HMGB2", "HUS1", "MMS22L", "CKS2", "ORC6", "CKS1B", "CTPS1", "TUBB", "GINS3", "LBR", "AK2", "PHF5A", "XPO1", "CENPM", "PCNA", "CDKN2C", "JPT1", "LUC7L3", "ZW10", "GINS4", "KPNA2", "H2AZ1", "RAD21", "SRSF1", "POLE", "RFC1", "PAICS", "H2AX", "PLK1", "STAG1", "EXOSC8", "NME1", "SRSF2", "IPO7", "NBN", "SLBP", "EIF2S1")	c("TIPIN", "PLK4", "BRCA2", "CDK1", "SHMT1", "MELK", "DIAPH3", "RRM2", "SPC25", "CKS2", "POLA2", "DEPDC1", "JPT1", "MAD2L1", "CDKN1A", "RNASEH2A", "CDKN2C", "CCNE1", "RAD51C", "HUS1", "CKS1B", "LYAR", "SMC1A", "PTTG1", "DCK", "ESPL1", "DEK", "PRIM2", "CSE1L", "MMS22L", "CDKN1B", "PRKDC", "GSPT1", "SUV39H1", "UBE2T", "DLGAP5", "NUP205", "GINS4", "CDC20", "STAG1", "PSIP1", "HMGB3", "TIMELESS", "TUBG1", "RFC2", "DSCC1", "PPM1D", "RAD51AP1", "DUT", "SYNCRIP", "MLH1", "NUDT21", "RANBP1", "GINS1", "RPA3", 
"AK2", "SMC3", "BARD1", "RAD21", "SSRP1", "ASF1B", "TFRC", "RBBP7", "PRPS1", "GINS3", "TACC3", "ASF1A", "KPNA2", "H2AZ1", "IPO7", "EIF2S1", "UBE2S", "PAICS", "STMN1", "MTHFD2", "DCTPP1", "HELLS", "PA2G4", "E2F8", "PCNA", "POP7", "RFC3", "DCLRE1B", "TRA2B", "PHF5A", "SPAG5", "NAA38", "UBR7", "RPA1", "BRMS1L", "RAN", "SLBP", "SNRPB", "BRCA1", "SRSF1")	c("DIAPH3", "KIF4A", "CDCA3", "BIRC5", "ESPL1", "CDCA8", "RRM2", "CHEK2", "DLGAP5", "GINS1", "MELK", "HMMR", "MKI67", "DSCC1", "BRMS1L", "NCAPD2", "DONSON", "DCLRE1B", "GINS4", "RAD51C", "RNASEH2A", "DEPDC1", "MSH2", "UBE2T", "STMN1", "CIT", "MYBL2", "PMS2", "XPO1", "POLD3", "PTTG1", "UNG", "RAD50", "CDKN3", "POLD2", "PPM1D", "CDKN1B", "TIPIN", "CDC20", "BRCA1", "TOP2A", "CENPM", "KIF2C", "MCM4", "CKS2", "PRKDC", "CCNB2", "JPT1", "RACGAP1", "CENPE", "H2AX", "IPO7", "CBX5", "CSE1L", "RPA1", "SHMT1", 
"RPA3", "DCTPP1", "TIMELESS", "TBRG4", "DUT", "CTCF", "CDKN2A")	c("CDKN3", "KIF2C", "SPC24", "MKI67", "KIF18B", "CENPE", "DEPDC1", "DLGAP5", "TOP2A", "BUB1B", "DIAPH3", "MELK", "CCNB2", "SPC25", "ORC6", "MYC", "BIRC5", "AURKB", "CCNE1", "HELLS", "PTTG1", "LMNB1", "GINS1", "RACGAP1", "CDC20", "ESPL1", "BRCA2", "CDCA3", "CHEK2", "MYBL2", "MCM6", "PLK4", "RRM2", "TCF19", "GINS3", "TK1", "ASF1B", "CDCA8", "TP53", "DSCC1", "MXD3", "AURKA", "CDK1", "BARD1", "TUBB", "TACC3", "STMN1", "ATAD2", "LBR", "EZH2", "CDC25A", "MAD2L1", "RAD51AP1", "SPAG5", "PLK1", "CHEK1", "MCM7", 
"KPNA2", "MCM5", "ORC2", "DUT", "CDK4", "NCAPD2", "UBE2T", "CKS2", "POLE", "DCLRE1B", "PPM1D", "CDC25B", "SHMT1", "MCM3", "MRE11", "UNG", "SRSF2", "PAICS", "LYAR", "TFRC", "STAG1", "DEK", "HMGA1", "SMC6", "TMPO", "XPO1", "CKS1B", "RAD1", "SMC3", "CSE1L", "PRKDC", "KIF4A", "EED", "RFC2", "PNN", "PRIM2", "GINS4", "DONSON", "CTCF", "PSIP1", "BRMS1L", "LUC7L3", "SRSF1", "ZW10", "NUDT21", "RAD21", "MMS22L")	c("TRIP13", "SPC25", "AURKB", "KIF4A", "BIRC5", "KIF2C", "ASF1B", "ESPL1", "PTTG1", "RRM2", "HMGB2", "MYBL2", "CDC20", "MKI67", "CCP110", "WDR90", "TOP2A", "PLK4", "BRCA1", "HMMR", "TK1", "E2F8", "TIPIN", "CDCA8", "SPC24", "CDKN3", "BRMS1L", "CDC25A", "RPA3", "CENPE", "UBE2T", "DCLRE1B", "CCNB2", "CDKN2A", "STMN1", "TIMELESS", "MCM2", "UBE2S", "SPAG5", "DEPDC1", "DLGAP5", "CDK1", "MRE11", "MELK", "BUB1B", "CDKN1A", "POLD1", "CKS2", "NASP", "CHEK2", "WEE1", "H2AX", "POLE", "POLD3", "DSCC1", "PRKDC", 
"RANBP1", "POLD2", "NCAPD2", "MXD3", "GINS1", "MCM7", "PSMC3IP", "KIF22", "CENPM", "TCF19", "POLE4", "DUT", "MAD2L1", "PCNA", "PLK1", "TACC3", "PRPS1", "SHMT1", "MCM4", "PSIP1", "MCM5", "LIG1", "CBX5", "LUC7L3", "MLH1", "HELLS", "UNG", "MCM3", "MYC", "SMC1A", "CDCA3", "DONSON", "SMC6", "RFC3", "RACGAP1", "NAP1L1", "NUDT21", "NUP153", "ANP32E", "ATAD2", "STAG1", "MMS22L", "SSRP1", "SMC4", "RAN", "DNMT1", "ASF1A", "PAICS", "ORC2", "CSE1L", "NOP56", "CTPS1", "JPT1", "PNN", "PA2G4", "NUP205", "DEK", 
"LMNB1", "NOLC1")	c("SPC25", "MYBL2", "ESPL1", "BIRC5", "GINS1", "RRM2", "PTTG1", "CDKN3", "TK1", "CCNE1", "SPC24", "DIAPH3", "AURKB", "KIF18B", "STMN1", "MYC", "BUB1B", "CDCA3", "CHEK1", "MKI67", "CENPE", "UBE2T", "MTHFD2", "GINS4", "LMNB1", "RAD51AP1", "TOP2A", "CDC25A", "DSCC1", "MCM2", "ASF1B", "MCM6", "CKS2", "UNG", "KIF2C", "RFC3", "HMGB2", "PHF5A", "CENPM", "CCNB2", "HMMR", "MCM5", "BARD1", "NME1", "CDC25B", "MCM7", "BRMS1L", "KIF4A", "MCM4", "EZH2", "JPT1", "TACC3", "HMGA1", "KPNA2", "CTPS1", "MELK", "CDCA8", 
"TUBB", "PCNA", "DLGAP5", "CDK1", "PPM1D", "CDKN1A", "ORC6", "RNASEH2A", "TFRC", "LBR", "RFC2", "SUV39H1", "MXD3", "H2AX", "POLD1", "POP7", "PLK1", "CHEK2", "TCF19", "RACGAP1", "DUT", "ATAD2", "MCM3", "HMGB3", "CDK4", "EIF2S1", "ZW10", "RAN", "SMC3", "AK2", "DEPDC1", "SYNCRIP", "SPAG5", "CKS1B", "PAICS", "TP53", "HELLS", "RAD21", "SRSF1", "GINS3", "PA2G4", "TIMELESS", "KIF22", "RFC1", "STAG1", "DCK", "HUS1", "SLBP", "E2F8", "CSE1L", "EXOSC8", "RAD1", "DONSON", "DEK", "TRA2B", "SRSF2", "H2AZ1", "PPP1R8", 
"NOLC1", "GSPT1", "SMC4", "DCTPP1", "SMC1A", "TBRG4", "UBE2S", "DCLRE1B", "XRCC6", "DDX39A", "LYAR", "RANBP1", "USP1", "EED", "XPO1", "PRDX4")	c("DSCC1", "PSMC3IP", "SPC24", "TRIP13", "BRCA1", "SPC25", "BUB1B", "PRIM2", "CKS2", "RACGAP1", "CKS1B", "EED", "DEPDC1", "WDR90", "CCP110", "HMMR", "NME1", "CDK1", "WEE1", "RNASEH2A", "CDCA8", "RPA3", "DLGAP5", "CDCA3", "MSH2", "NAA38", "BIRC5", "PLK1", "SPAG5", "CHEK1", "ASF1B", "RAD51C", "AURKA", "TUBG1", "DCTPP1", "ZW10", "KIF18B", "ORC2", "RRM2", "SNRPB", "MAD2L1", "PRPS1", "UBE2S", "TIPIN", "AURKB", "H2AZ1", "UBE2T", "PMS2", "MELK", "PRDX4", "POLD3", "RANBP1", "KPNA2", "POP7", "TK1", "CDKN3", 
"MYBL2", "GINS3", "ANP32E", "RAD51AP1", "MCM2", "SUV39H1", "RFC3", "ATAD2", "KIF2C", "CDC20", "MCM6", "CCNB2", "PHF5A", "HUS1", "POLA2", "TBRG4", "DIAPH3", "RBBP7", "SMC3", "RAD50", "DNMT1", "CSE1L", "UNG", "EZH2", "CDKN2A")	c("SPC25", "MYBL2", "RRM2", "MKI67", "BUB1B", "AURKB", "BIRC5", "KIF2C", "PTTG1", "DIAPH3", "KIF18B", "ASF1B", "DLGAP5", "KIF4A", "STMN1", "HMMR", "DEPDC1", "TOP2A", "TK1", "MAD2L1", "MCM2", "DSCC1", "SPC24", "MELK", "MYC", "CCNE1", "CENPM", "HMGB2", "CDC25A", "RAD51AP1", "CCNB2", "MXD3", "BRCA2", "NME1", "MTHFD2", "CENPE", "HMGB3", "GINS1", "CDCA8", "LMNB1", "CHEK1", "MCM6", "TACC3", "ATAD2", "TCF19", "CDC25B", "CDKN3", "MCM7", "TRIP13", "CDK1", "BRCA1", "TUBB", "POLE4", "CDCA3", "TFRC", "TIMELESS", 
"CDC20", "CKS1B", "SMC4", "EED", "AURKA", "LBR", "EZH2", "KPNA2", "RACGAP1", "PAICS", "H2AX", "POLD3", "CTPS1", "CHEK2", "STAG1", "ANP32E", "DCK", "DEK", "HELLS", "EXOSC8", "PHF5A", "PA2G4", "CDKN2C", "PRPS1", "RAD51C", "LYAR", "POLA2", "NAP1L1", "RANBP1", "NUDT21", "RAN", "DCLRE1B", "MCM3", "CSE1L", "MLH1", "PMS2", "PLK4", "LIG1", "ZW10", "TMPO", "H2AZ1", "PSMC3IP", "GINS3", "SSRP1", "XRCC6", "NASP", "RAD21", "SYNCRIP", "IPO7", "RFC2", "MMS22L", "PCNA", "AK2", "SRSF2", "NBN", "DDX39A", "PLK1", "NCAPD2", 
"SLBP", "MCM4", "TRA2B", "SRSF1", "SMC1A", "UBE2S", "CDK4", "RFC1", "ASF1A", "PPP1R8", "ILF3", "NOP56", "SHMT1", "NUP153", "CBX5")	c("CENPM", "MKI67", "CCNE1", "SPC25", "KIF4A", "HMMR", "CDKN3", "TOP2A", "CDC25A", "DEPDC1", "CHEK1", "PSMC3IP", "AURKA", "MYBL2", "RRM2", "BIRC5", "DCLRE1B", "MELK", "PPM1D", "UBE2T", "RACGAP1", "CDKN2C", "PTTG1", "DSCC1", "KIF18B", "TCF19", "CENPE", "ATAD2", "STAG1", "GSPT1", "DEK", "PRIM2", "MCM6", "MYC", "RFC3", "BARD1", "CIT", "CDKN1B", "MMS22L", "SMC4", "RAD1", "RAD21", "CKS2", "USP1", "MAD2L1", "HMGB2", "H2AZ1", "SMC3", "CCNB2", "HMGB3", "CDK1", "RAD51C", "SMC6", "ASF1B", "BUB1B", "HELLS", 
"XPO1", "MCM4", "NASP", "CSE1L", "SYNCRIP", "EZH2", "MCM7", "NUP153", "CTCF", "ANP32E", "LBR", "ING3", "SNRPB", "ASF1A", "PCNA", "PSIP1", "WEE1", "BRMS1L", "HMGA1", "TMPO", "RFC1", "RAD50", "POLA2")	c("PLK4", "RRM2", "TRIP13", "MELK", "CDK1", "HMMR", "CDCA3", "AURKB", "BIRC5", "KIF18B", "KIF4A", "CDKN3", "SPC24", "MYBL2", "DSCC1", "DIAPH3", "TOP2A", "BRCA2", "CDC20", "BUB1B", "PTTG1", "MKI67", "SPC25", "CHEK1", "CDC25A", "STMN1", "MAD2L1", "DLGAP5", "HMGB2", "LMNB1", "ASF1B", "TACC3", "CKS2", "UBE2T", "CENPM", "ORC6", "CCNB2", "ANP32E", "BRCA1", "TK1", "LYAR", "UBE2S", "KIF2C", "GINS1", "HELLS", "MCM2", "CENPE", "MCM6", "LBR", "NME1", "KPNA2", "POLE4", "ESPL1", "PAICS", "MYC", "SPAG5", "DEPDC1", 
"AURKA", "MXD3", "MCM5", "H2AX", "CSE1L", "CDC25B", "CCNE1", "RACGAP1", "TIPIN", "DDX39A", "NAP1L1", "PCNA", "JPT1", "TCF19", "DEK", "PSMC3IP", "CDCA8", "TFRC", "PA2G4", "CDKN2C", "BARD1", "NOP56", "CKS1B", "TUBB", "DCLRE1B", "RFC2", "PRDX4", "MCM4", "MCM7", "RANBP1", "H2AZ1", "SRSF2", "SHMT1", "UNG", "SLBP", "PPM1D", "EED", "RNASEH2A", "MTHFD2", "TMPO", "PSIP1", "RAN", "NUP153", "NASP", "ATAD2", "NOLC1", "PRPS1", "IPO7", "SYNCRIP", "SRSF1", "LIG1", "XRCC6", "RAD21", "MCM3", "EXOSC8", "PRIM2", "SMC4", 
"ILF3", "POLD2", "SMC1A", "SSRP1", "CTPS1", "GINS4", "CHEK2", "HMGA1", "SUV39H1")	c("HMMR", "DEPDC1", "CCNB2", "AURKB", "MELK", "BUB1B", "KIF2C", "KIF18B", "SPAG5", "PLK4", "MAD2L1", "CDK1", "POLE4", "ING3", "UBE2T", "SPC24", "CDC20", "MXD3", "DIAPH3", "AURKA", "BRCA1", "PLK1", "CCP110", "CHEK2", "ANP32E", "WDR90", "TIPIN", "MMS22L", "GINS1", "E2F8", "HELLS", "DCLRE1B", "CDCA3", "LYAR", "DLGAP5", "NASP", "GINS3", "CHEK1", "TFRC", "BIRC5", "MSH2", "POLA2", "ORC2", "RAD51C", "ESPL1", "POLD3", "UBR7", "STAG1", "SMC4", "CKS2", "SMC6", "PSMC3IP", "ATAD2", "CDKN2A", "LIG1", "MCM7", 
"UNG", "CDCA8", "BRMS1L", "DONSON", "STMN1", "NOP56", "DNMT1", "NAP1L1", "PSIP1")	c("MKI67", "MYBL2", "KIF18B", "SPC25", "DIAPH3", "AURKB", "RRM2", "CDKN3", "BIRC5", "KIF2C", "PTTG1", "LMNB1", "CENPE", "SPC24", "BUB1B", "TOP2A", "CDCA3", "TK1", "DLGAP5", "CCNB2", "CCNE1", "ORC6", "ASF1B", "CDCA8", "TACC3", "CDC25A", "HMMR", "ESPL1", "MYC", "DEPDC1", "RACGAP1", "KIF4A", "HMGA1", "AURKA", "STMN1", "CDC25B", "GINS1", "CHEK1", "POLE", "MCM5", "MCM6", "LBR", "BRCA2", "GINS4", "KPNA2", "PLK1", "KIF22", "TUBB", "H2AX", "SUV39H1", "SPAG5", "MCM4", "MCM7", "MELK", "TCF19", "UBE2S", "RFC3", 
"HMGB2", "DDX39A", "CKS2", "CDKN1B", "H2AZ1", "CHEK2", "MXD3", "POLD1", "GINS3", "PPM1D", "SMC4", "PSMC3IP", "SNRPB", "EZH2", "ATAD2", "STAG1", "E2F8", "BARD1", "RAD51AP1")	c("RRM2", "AURKB", "MKI67", "BIRC5", "KIF18B", "MYBL2", "HMMR", "ESPL1", "DIAPH3", "CENPM", "ASF1B", "TK1", "LMNB1", "KIF2C", "CHEK2", "SPC25", "DSCC1", "CDKN3", "BUB1B", "CDCA3", "KIF4A", "AURKA", "STMN1", "CCNE1", "MXD3", "RACGAP1", "CKS2", "JPT1", "GINS3", "TRIP13", "ORC6", "PTTG1", "TACC3", "MYC", "TOP2A", "DCLRE1B", "BRCA1", "ING3", "MCM7", "DEPDC1", "POLE4", "PSMC3IP", "CENPE", "MTHFD2", "TUBB", "MCM5", "NME1", "RAD51C", "TIPIN", "KPNA2", "CDK4", "GINS4", "DCTPP1", "CTPS1", "UBE2T", "HMGA1", 
"SPAG5", "NAA38", "POP7", "RFC2", "BRMS1L", "CCNB2")	c("MYBL2", "CDKN3", "BIRC5", "CDKN2A", "UBE2S", "TK1", "SPC25", "PTTG1", "TRIP13", "CDCA3", "RRM2", "AURKB", "CDKN1A", "POLE4", "H2AX", "CDC25B", "RNASEH2A", "SPC24", "MKI67", "BUB1B", "PLK1", "KIF4A", "ASF1B", "TUBG1", "SNRPB", "KIF2C", "KIF18B", "PRDX4", "CENPE", "NAA38", "NME1", "POLD1", "TIPIN", "CKS2", "MCM2", "STMN1", "MCM7", "DLGAP5", "CKS1B", "CDC25A", "GINS1", "CDCA8", "H2AZ1", "SPAG5", "POLD2", "RPA2", "WDR90", "MXD3", "DCTPP1", "POP7", "HMMR", "DDX39A", "RPA3", "PRIM2", "WEE1", "DIAPH3", 
